                                          POR        JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
12917PORT ARTHUR,TX                  194710-201812     0     0     0     *     3    19    25    24    14     2     0     0    87
23034SAN ANGELO,TX                   190708-201812     *     *     1     5    13    23    27    26    15     3     *     *   114
12921SAN ANTONIO,TX                  194609-201812     0     *     1     3    10    23    28    28    18     5     *     *   116
12912VICTORIA,TX                     195303-201812     0     *     *     1     8    22    28    28    18     5     *     0   111
13959WACO,TX                         194101-201812     *     *     *     1     8    23    29    28    18     4     *     *   111
13966WICHITA FALLS,TX                190701-201812     0     *     1     2     9    21    28    27    16     4     *     0   107
24127SALT LAKE CITY,UT               194801-201812     0     0     0     0     1     9    23    20     5     0     0     0    58
14742BURLINGTON,VT                   194012-201812     0     0     0     *     *     2     3     2     *     0     0     0     7
13733LYNCHBURG,VA                    194408-201812     0     0     0     *     1     5     9     7     2     *     0     0    25
13737NORFOLK,VA                      194601-201812     0     0     0     *     2     7    12     9     3     *     0     0    33
13740RICHMOND,VA                     193903-201812     0     0     *     1     3     9    15    11     4     *     0     0    43
13741ROANOKE,VA                      194801-201812     0     0     0     *     1     6    11     9     3     *     0     0    30
93739WALLOPS ISLAND,VA               196610-201812     0     0     0     *     1     3     6     4     1     *     0     0    15
24227OLYMPIA,WA                      194106-201812     0     0     0     0     *     1     3     2     *     *     0     0     6
94240QUILLAYUTE,WA                   196608-201812     0     0     0     0     *     *     *     1     *     0     0     0     1
24233SEATTLE,WA                      194801-201812     0     0     0     0     *     *     1     1     *     0     0     0     3
24157SPOKANE,WA                      188908-201812     0     0     0     *     *     2     9     8     1     0     0     0    20
24160WALLA WALLA,WA                  194901-201812     0     0     0     *     1     5    17    14     4     0     0     0    41
24243YAKIMA,WA                       194610-201812     0     0     0     *     1     5    15    12     3     *     0     0    36
03872BECKLEY,WV                      196306-201812     0     0     0     0     0     *     *     *     *     0     0     0     1
13866CHARLESTON,WV                   194712-201812     0     0     0     *     1     5     8     6     3     *     0     0    22
13729ELKINS,WV                       192601-201812     0     0     0     0     *     *     1     1     *     0     0     0     3
03860HUNTINGTON,WV                   196101-201812     0     0     0     *     1     4     8     7     2     *     0     0    22
14898GREEN BAY,WI                    188609-201812     0     0     0     0     *     2     3     2     1     0     0     0     8
14920LA CROSSE,WI                    193804-201812     0     0     0     *     1     3     6     4     1     *     0     0    16
